id,action,entity_type,entity_id,timestamp,actor_id,prev_hash,current_hash,signature,notes
LGR-5300,create,work_order,WO-027,2026-07-24T07:00:00Z,USER-MGR-01,sha256:e21cda00391671a72f5eee707a2f7e92179c035af7bef6ae6eeeb3da41a9be15,sha256:99d4e9ee59a711662329ff537c37da3f641678c02e270a96be3121587bf92dce,sig:yjL2Uy+K7A9rzf/SyUH9Q2d9nok2vlSO0pn4BDr7gAxMroDYJ/h/3tzwEG+EsEzm4GIXZ+hh4cBlWwha5mOVCw==,Work order raised
LGR-5301,create,evidence,EVID-0081,2026-07-24T07:22:00Z,USER-INS-01,sha256:99d4e9ee59a711662329ff537c37da3f641678c02e270a96be3121587bf92dce,sha256:ac432e0abf9a98ee92f738e872084649faf1d18a1ec50d8509ef09e1c4077cc9,sig:CbS+fcTHFjn1uQcUmCNsl4JEe5trjK1sr8HN2ALJMiik1wXtEzrgfQ14M6t+Y8QKQAAW/+MG/V3azWpG5IPjDg==,Evidence uploaded
LGR-5302,create,inspection,INSP-1028,2026-07-24T19:45:00Z,USER-CTR-01,sha256:ac432e0abf9a98ee92f738e872084649faf1d18a1ec50d8509ef09e1c4077cc9,sha256:b769e355dbb9c14fe5ac55d452439d345bf3c3918ceb2b5b3f899c5ea003aab3,sig:vWq3wRGSJEXZYpG87yw38YC7KZ5GRMra4E0xPWwJ4U6Bi1+3INPKcNlwuXeiR8wA4X57bE6b0Opl+G2LnZisDw==,Inspection captured
LGR-5303,create,evidence,EVID-0028,2026-07-24T19:57:00Z,USER-CTR-01,sha256:b769e355dbb9c14fe5ac55d452439d345bf3c3918ceb2b5b3f899c5ea003aab3,sha256:6dd74843a64c96864b7ed481be43b15e97464f9aee36e54e3f753c5543d5d8b3,sig:aw9l/yPyWEgF6ralEwE1NnQrKyHfFYpRx7DPJFTOi6cCZW3iPePIotu8pyJNopO6e/0WzKhHZokRg/5jJfiXAw==,Evidence uploaded
LGR-5304,create,evidence,EVID-0138,2026-07-25T05:20:00Z,USER-INS-01,sha256:6dd74843a64c96864b7ed481be43b15e97464f9aee36e54e3f753c5543d5d8b3,sha256:a0c2443640c3e09b591ae2895498019ea2db8c6db5e809efa619b5c53e7dbd4d,sig:pO1p55MGjegas5FjefueiHfpyn9YRTNUclHhwrv0dY5o2yy9abtSSL6enk7Yn2xFHkF1dXW4wutnORT7SLWyCQ==,Evidence uploaded
LGR-5305,create,evidence,EVID-0141,2026-07-26T04:02:00Z,USER-INS-01,sha256:a0c2443640c3e09b591ae2895498019ea2db8c6db5e809efa619b5c53e7dbd4d,sha256:0ed04ba931d3a6ce6f653b74b047679f76b15bdd6a3b6db49d7cd6afb7802915,sig:pJyhGJdpU2Ilt4Xr96Ru1My39xwWJWbLDKkWiOsb/F1I0yv6494WBiytItIDk1+E6+cvNVcDtFgI2aLMU2LaCg==,Evidence uploaded
LGR-5306,create,work_order,WO-030,2026-07-26T07:00:00Z,USER-ADMIN-01,sha256:0ed04ba931d3a6ce6f653b74b047679f76b15bdd6a3b6db49d7cd6afb7802915,sha256:b936819e4273e4824199ddb4fce223899fcc71b3a879645f54adff7c956a801d,sig:YnyJe9oMyg4+upkbytBvcQcMB36lQjGMIgFEva6X11NtWRN3D3GMKgVpXaPQE6pqOHv2P6Mz1/yUgJLY+SW8Dw==,Work order raised
LGR-5307,create,work_order,WO-059,2026-07-26T07:00:00Z,USER-ADMIN-01,sha256:b936819e4273e4824199ddb4fce223899fcc71b3a879645f54adff7c956a801d,sha256:3e35aca858828aeedc2c2a48ee2ba6322859ba34a56f1f2d3ce547b7217b3d17,sig:/SNXFuvap1+pfF97g81iWKlpu3sslx7/rkfgAW/wQP1a239VItvNUmF8mRHvWjURJ7j2UlUkVAe8/btmEHMRCQ==,Work order raised
LGR-5308,create,inspection,INSP-1078,2026-07-26T11:00:00Z,USER-INS-01,sha256:3e35aca858828aeedc2c2a48ee2ba6322859ba34a56f1f2d3ce547b7217b3d17,sha256:4752616d8b65934b5b08efee96f33b630dccef90cdfc4dfa85087082dc92ee8a,sig:d1HVvbOg6O6P68xA9AZHz4ond/u5YVqNghJPkPVO1IDOh2/f/lY7qAcjKfOjpsUgPmdCwJ1txjW1cOuFSNVdDw==,Inspection captured
LGR-5309,create,evidence,EVID-0078,2026-07-26T11:18:00Z,USER-INS-01,sha256:4752616d8b65934b5b08efee96f33b630dccef90cdfc4dfa85087082dc92ee8a,sha256:782ca1856c9072fac744ba45e44c8445f5f2182c01c0787ce0e29a7194aec4fd,sig:zWKkJ32ui2IrBu3RYLQ2x0rXtSjnq5ThgvOszjuqyaizitZuHimlIPQfnlhK7ng53Y7jdGp3X4PbVWufRE+8Bw==,Evidence uploaded
LGR-5310,create,inspection,INSP-1046,2026-07-27T01:30:00Z,USER-INS-01,sha256:782ca1856c9072fac744ba45e44c8445f5f2182c01c0787ce0e29a7194aec4fd,sha256:01631a14f2e6fdc3896406ecef10254823c72833b880c57cc0f547a55fb5941c,sig:wvozFhiWogoRRRhrf72CVd69ROL7apU9auV7IoTIwxdGtffelRO0qQ3yGDjgFNGDhMjijFRyVQvWMA79cGdcDw==,Inspection captured
LGR-5311,create,evidence,EVID-0046,2026-07-27T01:31:00Z,USER-INS-01,sha256:01631a14f2e6fdc3896406ecef10254823c72833b880c57cc0f547a55fb5941c,sha256:072a8974c871067c438cdac03803d25519ae7ad61c921df43504c036be122423,sig:2/ZzTeiyobeWjzTtukfKVQsj8RnSAPmJTat0oqNVcdy8chDaiTyW2D3akvrBb/MbgnfyqPXjYCsfrPrA8O4eAA==,Evidence uploaded
LGR-5312,create,work_order,WO-028,2026-07-27T07:00:00Z,USER-ADMIN-01,sha256:072a8974c871067c438cdac03803d25519ae7ad61c921df43504c036be122423,sha256:5bd6fecf06fb7a8c9c1b964137bd714eec6b8ea1c71f875d96bc1e9b122da879,sig:cG8syMPW0x9y4FH/b7WDNTT1PWDqlrM1IivHjgmml+nb4rmBlsJY4HE8UE2ZE775wxR932xSEWr2+fEYb+xaAQ==,Work order raised
LGR-5313,create,work_order,WO-046,2026-07-27T07:00:00Z,USER-MGR-01,sha256:5bd6fecf06fb7a8c9c1b964137bd714eec6b8ea1c71f875d96bc1e9b122da879,sha256:3e96a90a47443549b733d2ca5ac51548724a86113cebcffa1afa41e8b27f44ca,sig:ibnW69J4qZleVEB+WlvFsISSeSynq7MC8gq25QNodf+wc9BydztvRlRkFX2kZv3PN2fmhWeIAiqaOvTRULbpBg==,Work order raised
LGR-5314,create,evidence,EVID-0145,2026-07-28T04:03:00Z,USER-CTR-01,sha256:3e96a90a47443549b733d2ca5ac51548724a86113cebcffa1afa41e8b27f44ca,sha256:55a3eae530a574c268a74191d3581236f3cfe3c6a74c8a8c8f14577a891c5f62,sig:5jmhdNCLf2fZJHKeT/YtqVBIgXoVMBodSZ0+XBDnejdottZRrOBifQ6Em3hWLD9jnfEePYRSutFBdSIGzLriCw==,Evidence uploaded
LGR-5315,create,work_order,WO-057,2026-07-28T07:00:00Z,USER-MGR-01,sha256:55a3eae530a574c268a74191d3581236f3cfe3c6a74c8a8c8f14577a891c5f62,sha256:3ca07258adc5a22bdbe14f54a46f0d5aeea9d395686580fff2d89ca6414c4a83,sig:PlOfBavy0WrMYTDkelGSOSHI0TIBAcxm/5m9wIwAmCO/T4kk7W62qsbGscDe/eL0T8ppJfkV2v4yYVJusO47DA==,Work order raised
LGR-5316,create,inspection,INSP-1040,2026-07-28T14:30:00Z,USER-INS-01,sha256:3ca07258adc5a22bdbe14f54a46f0d5aeea9d395686580fff2d89ca6414c4a83,sha256:d20d9c0e598436d1f8b1984656ab03d15c79a043bf20c47dad9354e37d0f9b09,sig:dLZ1q+mJoW6N42uiBIvCo/6k4qAJ1/xy3N5ugc06Zoew2YHpnh66or3v+xkRnBHq65P4vhqPOrbajQ5X/oOTAQ==,Inspection captured
LGR-5317,create,evidence,EVID-0040,2026-07-28T14:54:00Z,USER-INS-01,sha256:d20d9c0e598436d1f8b1984656ab03d15c79a043bf20c47dad9354e37d0f9b09,sha256:3a1a2e2973abc2f37c981d64b8661d6381377a000c5f4a7b55e14e844d900ae0,sig:N2jPjMub9nQ2n0+f5FHipV1PdL4B9Ep82MR0Did3YS/Buyk/lcKxnxoc53BrNuON+F0P0lstmmU5JA2PMopcAQ==,Evidence uploaded
LGR-5318,create,evidence,EVID-0149,2026-07-28T18:33:00Z,USER-INS-01,sha256:3a1a2e2973abc2f37c981d64b8661d6381377a000c5f4a7b55e14e844d900ae0,sha256:b4aa0321339ea19986747ac50ed3f0ae1aad71a58bd8aaad0f8d7a3a41d38694,sig:+hnZKZn1Qj/ehzWh80faPxlOz7R381f55TwxkUtAma4oeCsQ11nT7njFojUnWg/mCFRNHhVRYspE+oxLjut2Dw==,Evidence uploaded
LGR-5319,create,inspection,INSP-1089,2026-07-29T01:45:00Z,USER-CTR-01,sha256:b4aa0321339ea19986747ac50ed3f0ae1aad71a58bd8aaad0f8d7a3a41d38694,sha256:79fdfcb9d5096634d0ca9e96903fb1c00d02c6d6cdba2af21723f3fc168a635a,sig:q6mYXD9GCk+EnDZX/ZrTziAkGJBOuksiEJpiPeyWVUYbVyC9vgpAQPX4cjCTsanWpJzJK0alNv4iuQTEMhBUCA==,Inspection captured
LGR-5320,create,evidence,EVID-0089,2026-07-29T02:06:00Z,USER-CTR-01,sha256:79fdfcb9d5096634d0ca9e96903fb1c00d02c6d6cdba2af21723f3fc168a635a,sha256:c8ea7bf922416168b83b5fd8f75f2dfd5958751fb520a55ba38edc203c26dd33,sig:sTp4/oyen2ux8K9aYjab0yJUUd2yCAGiNp5D3vcmXhL6ULZtDTyiEUEjaQUoipzyev5iPNsX3DqbZbt7gS+PAA==,Evidence uploaded
LGR-5321,create,evidence,EVID-0135,2026-07-29T05:21:00Z,USER-INS-01,sha256:c8ea7bf922416168b83b5fd8f75f2dfd5958751fb520a55ba38edc203c26dd33,sha256:685f668248443b4a62147dcffefad1a6bd688edee48eb9a6bfa517acf7e860a3,sig:t8QD2/V+HiymNpVdAA0fNmxA7/DfymIlqr4PTyfEdgvbMnQprp+HNgdfWgMW61XbyDW6vlaU5bhmozed+j73Bw==,Evidence uploaded
LGR-5322,create,work_order,WO-029,2026-07-29T07:00:00Z,USER-ADMIN-01,sha256:685f668248443b4a62147dcffefad1a6bd688edee48eb9a6bfa517acf7e860a3,sha256:3d6b7689a2f2a8f0036776f46f81ad56a6c4f8efd5da4f6c9b9f3f254dd0fb85,sig:VlDVIOxhCVZBIB389BYWZuhUOlZT8iF1iWTANfyDmB3S8i99laLEjxFpRl/VO0g0ZlXk46hLtrpUyQXczd7jDg==,Work order raised
LGR-5323,create,work_order,WO-058,2026-07-29T07:00:00Z,USER-ADMIN-01,sha256:3d6b7689a2f2a8f0036776f46f81ad56a6c4f8efd5da4f6c9b9f3f254dd0fb85,sha256:829ce580013de0142e230ecf21061901e4c3bad884893a38b7993beb667d78bd,sig:1Ijz9Qscwf6ehdt20vOCXlzx2EHuzGkT4nyHysBloSf/mdEGPCY7Q/pLRRs2scGDem+C6CVwEVN79gBEHpeYDw==,Work order raised
LGR-5324,create,work_order,WO-060,2026-07-29T07:00:00Z,USER-MGR-01,sha256:829ce580013de0142e230ecf21061901e4c3bad884893a38b7993beb667d78bd,sha256:04995c30cc35a64f82c8208cb2b42e125d3c6a12103f615f374b0c0b2c7f28f6,sig:Y39NlR8puD7m2mRGh0D+MwyxbO5EVUSVwM+USiCKhFgElVzmjvCvnIXOl0S3UWjjrSATVwM8S4ohfAdH+fRLCg==,Work order raised
LGR-5325,create,inspection,INSP-1084,2026-07-29T07:30:00Z,USER-CTR-01,sha256:04995c30cc35a64f82c8208cb2b42e125d3c6a12103f615f374b0c0b2c7f28f6,sha256:59539bc08c685cd2aac4b970b21aedaa7af7258b81e71964a45aa972d8eb27ff,sig:dzDPh8HMpo+DmRwVLCQGnWQtRu9H/lYSBAVD9v4tpuyRtfhCFSN7rkxbfUDu+ja7f4YD24S8FJXEBUVBMu9TBg==,Inspection captured
LGR-5326,create,evidence,EVID-0084,2026-07-29T07:31:00Z,USER-CTR-01,sha256:59539bc08c685cd2aac4b970b21aedaa7af7258b81e71964a45aa972d8eb27ff,sha256:79ec67b0146fc1a1c99a1c1cd4a3c79276900b553df5d1f3acf3bfc2230ff625,sig:PyBxhKj8LLXyZ8kZZjLSJxnHPjkyzECvwSCYo9+9408CksvW8LG4csRR0bpATbP8i2o/Du/KCe9ioSYoaFbsBw==,Evidence uploaded
LGR-5327,create,work_order,WO-003,2026-07-30T07:00:00Z,USER-ADMIN-01,sha256:79ec67b0146fc1a1c99a1c1cd4a3c79276900b553df5d1f3acf3bfc2230ff625,sha256:b1f5d351b66d605eedf8fb335fb8a0a843dd9096680210fb0057b5353538d2cf,sig:Mm/BIdWRyyrzag/FevNVmLtRN6APG22q7aLUA8BDTYuLwUqvEk+bG3SCLZ6QWJmxUpD7SS9CJoobUHhVMGkLAQ==,Work order raised
LGR-5328,create,work_order,WO-076,2026-07-30T07:00:00Z,USER-ADMIN-01,sha256:b1f5d351b66d605eedf8fb335fb8a0a843dd9096680210fb0057b5353538d2cf,sha256:172e6e0b6465a892dd194730f4e3f9fc72e4a35622b8c4eb85b214f079788fe9,sig:OsZRoqLrAj4R7XwH5q2dzSjYtgVY2wc/j2ry6wnm+ZfRD3tiU5zMwXXOG/gOEqidByWQIsmYFuUcYfm30aWDBA==,Work order raised
LGR-5329,update,work_order,WO-003,2026-07-30T16:00:00Z,USER-CTR-01,sha256:172e6e0b6465a892dd194730f4e3f9fc72e4a35622b8c4eb85b214f079788fe9,sha256:d05d96e24dc51f9f764cf8519f679cb65908f4da0cf3770626b261af1b4f10dd,sig:cpnXeWP/2dsIirdT+U5DolS3VpP+DfhNCuhjMYjirehS0/+7Wop/sEjOHtbfTEsw146jtjXe1wu+3sfaKDUNCQ==,Progress update
LGR-5330,create,evidence,EVID-0136,2026-07-30T22:54:00Z,USER-INS-01,sha256:d05d96e24dc51f9f764cf8519f679cb65908f4da0cf3770626b261af1b4f10dd,sha256:c22c48c12055d5d9e363b71f9c60634a39edc357af367cc596523ddf8f02e640,sig:k/3FibAAI215M6Y3xT+zHnDbygoxXIUEC/9Iv0vYRuwmk5wiXxMFo2wlwgHefNjnJDoe7EyjDX3q7J40H89tBg==,Evidence uploaded
LGR-5331,create,incident,INC-320,2026-07-30T23:00:00Z,USER-PUB-01,sha256:c22c48c12055d5d9e363b71f9c60634a39edc357af367cc596523ddf8f02e640,sha256:c20cd2a1fe8152376467d0226fa1107c543c7473cd9834fe96bf6b4f960f3724,sig:2pmqUHqT4zGDWXpHM79hKQf9CzhZ7r9m2aKpOPCqGoTdN0oieY8bVk7L2ynJKrn0GjBvduDJe0Jhi9X8bvZ3AA==,Incident logged
LGR-5332,create,inspection,INSP-1047,2026-07-31T00:15:00Z,USER-INS-01,sha256:c20cd2a1fe8152376467d0226fa1107c543c7473cd9834fe96bf6b4f960f3724,sha256:181038a4f85bc6ca79e1f7671040ea4ecfbd9699c9ca7414569783f40ca637ae,sig:5fUYL3Mlqu92zCgaGQ8G2dSN0QLVrN/zjaBoFg63KQ3ee5OFFBI+/qzVOJXJ03GRtthHzqMe2MzLh7NAhclbDA==,Inspection captured
LGR-5333,create,evidence,EVID-0047,2026-07-31T00:35:00Z,USER-INS-01,sha256:181038a4f85bc6ca79e1f7671040ea4ecfbd9699c9ca7414569783f40ca637ae,sha256:018bcd08dc74552bcf17fa43ad677ab69f16961f0a9973d522fefe38afbc644c,sig:jwL5ykqlbKga82bPFL9IaSpmlqVnHZbCmime2x3iIwOkyTQOBhm8b1p277Qls57uNpIyheyOLRzYNHicr6Z4CQ==,Evidence uploaded
LGR-5334,create,evidence,EVID-0139,2026-07-31T08:16:00Z,USER-INS-01,sha256:018bcd08dc74552bcf17fa43ad677ab69f16961f0a9973d522fefe38afbc644c,sha256:089e2b7b767200c5a5b59ec145b8be73c1f91f9294e22b4e7f2669087a0d2890,sig:kO00P0PUW9Ot9JnJbPyIoIKxj0fDSA1pxR25i9fiW03G2oOlBMo5S8FSAb5bm3WmIkS7p9a9a+YU5i8ocx2OBg==,Evidence uploaded
LGR-5335,create,incident,INC-325,2026-07-31T21:00:00Z,USER-INS-01,sha256:089e2b7b767200c5a5b59ec145b8be73c1f91f9294e22b4e7f2669087a0d2890,sha256:fc46625c8a99684385e4a1d1130758f7e1c3ee7ae13d9d421c1f092cbf9f6ace,sig:k8GvThp5Dc1EQCgD/d3tyIVZXFjbFU0ndPVCfAwoqvB1UhhNuMgM15S1A5qHpiuvcg2oSz/Xe4b4bkKSIDHZAg==,Incident logged
LGR-5336,create,work_order,WO-018,2026-08-01T07:00:00Z,USER-ADMIN-01,sha256:fc46625c8a99684385e4a1d1130758f7e1c3ee7ae13d9d421c1f092cbf9f6ace,sha256:a3e872d241515225b232add8eb8125522946e75ba4a3ce3a88ebf32f5e84bcca,sig:3nFP74n/DJu9sdeMFdIozR52pDmjP+KibMF2QPeoul1+8I5jeb4XR3gsk3ZhvAdYukyNLmCtp1vTopGtRsU9AQ==,Work order raised
LGR-5337,create,inspection,INSP-1001,2026-08-01T09:15:00Z,USER-INS-01,sha256:a3e872d241515225b232add8eb8125522946e75ba4a3ce3a88ebf32f5e84bcca,sha256:a13ca8bb0bd800cd263e4ee63a700b74bb45c0c6bfe00f2351757bff8eeca7d7,sig:QxRLvRsB2Ck3zboxKJx58AhqdY36y/mcnHrZBw0cWyLoq0rEyE2gUn1w1Q+ai3lM6QriVVwkE0cjlb7r8Z1UAg==,Inspection captured
LGR-5338,create,evidence,EVID-0099,2026-08-01T09:17:00Z,USER-INS-01,sha256:a13ca8bb0bd800cd263e4ee63a700b74bb45c0c6bfe00f2351757bff8eeca7d7,sha256:56f7d4ef90238d855d3dff8fc4bc2e4d6e082eff2115f1daa4b5893e277ee63c,sig:t6Nit1lcetMO7Fe9XMI4Gv4TkxXbCuwCuKkP4JrUEZoyAbc3m3GH9IkseWOT6AxhWyi2EFtonB9u0DGrNwxmAA==,Auto ledger for evidence upload
LGR-5339,create,evidence,EVID-0001,2026-08-01T09:18:00Z,USER-INS-01,sha256:56f7d4ef90238d855d3dff8fc4bc2e4d6e082eff2115f1daa4b5893e277ee63c,sha256:54ab81d8b602204048c7ed6462497538ec4674ec157252d32b5e07ed0e748521,sig:2BoYCL2MCA+/X94VHwftzPBqyb5L9f/SCEW5vNbqyCV0x6/woViglMF8WZp/hRm8sJDiT3O+aX0JtRYHNJ8hCg==,Evidence uploaded
LGR-5340,create,inspection,INSP-1092,2026-08-01T11:30:00Z,USER-INS-01,sha256:54ab81d8b602204048c7ed6462497538ec4674ec157252d32b5e07ed0e748521,sha256:f7126e75b8916cf8f892094c835a31504db5b07b7ef6787e0bab9dff9c1d7a69,sig:0dLonhwZ/iM89T55jyun6JFiMnpTXSxzMN9/PDZSbuRi5Wpc1r4l+VKl1aSN3l4Zq35D25O3DHDKCvntKNhwAA==,Inspection captured
LGR-5341,create,evidence,EVID-0092,2026-08-01T11:44:00Z,USER-INS-01,sha256:f7126e75b8916cf8f892094c835a31504db5b07b7ef6787e0bab9dff9c1d7a69,sha256:15145f77b98a4194479a8ac83bbaabd72b9cfbe44fe54c78d993fa5e6d538df7,sig:j/aBDx3EdTiaDTD78oNEBCK5oBDO/j06qo5AnUZ2dDqyUjbcq3F/czOKND4E78pU9dXAQIxPg9v032lZfwb2Aw==,Evidence uploaded
LGR-5342,create,inspection,INSP-1109,2026-08-01T12:00:00Z,USER-INS-01,sha256:15145f77b98a4194479a8ac83bbaabd72b9cfbe44fe54c78d993fa5e6d538df7,sha256:cc1264bd76edf4fd599f1d3556ab81f462844e1026e4bc7baa85d9b71a710a8d,sig:i0vlLirFwmxZIdcJitEarWESosrh/OiTwaAuCMPaCfCwPVALdPNsQJI3WDIZ3n6DLwiPFcj1836cl2pWGMrgBg==,Inspection captured
LGR-5343,create,evidence,EVID-0109,2026-08-01T12:09:00Z,USER-INS-01,sha256:cc1264bd76edf4fd599f1d3556ab81f462844e1026e4bc7baa85d9b71a710a8d,sha256:d0be6771ffa7d430758f18074816ab4c12c0f92cfa040879083086fab1dcd598,sig:hB4a58F+pWNTPw3MaOhkA15VLf5KZW9kvfNeo898+7nfQASjXQORfZZ2nnOV+3VrB8I8oYekuWUXhwTfLwZDBA==,Evidence uploaded
LGR-5344,update,inspection,INSP-1001,2026-08-01T15:15:00Z,USER-MGR-01,sha256:d0be6771ffa7d430758f18074816ab4c12c0f92cfa040879083086fab1dcd598,sha256:4057d4efebaeddc7bc2292efe74cc659d5221767bde0e9d955fa8c8f19597b1c,sig:m5N/t7W5RuG2J2jZsb1IqlHPW8ehBVLRqNSIjp1HgrOr8tpUMOp/vCHMvdw8aIm/uibDGo0ma2maSdZAcqdxAg==,Score / status update
LGR-5345,create,incident,INC-317,2026-08-02T04:00:00Z,USER-INS-01,sha256:4057d4efebaeddc7bc2292efe74cc659d5221767bde0e9d955fa8c8f19597b1c,sha256:a42d5f76c415cfbd8963a473524911c028d86deb1699fb8f9e5c66b1d20c2e5a,sig:AbRWiy90ajFesG8oElqdmZKEv7/oSKW1AQzeCtBz2M2tMK4r1+cdjoxArUm79MBSN014Ptb9l61D6NfHDn3YDA==,Incident logged
LGR-5346,create,work_order,WO-009,2026-08-02T07:00:00Z,USER-ADMIN-01,sha256:a42d5f76c415cfbd8963a473524911c028d86deb1699fb8f9e5c66b1d20c2e5a,sha256:41a16da214cff2a9890dbecbf13fcadfb7d38c58c671d67d589b84d2f815f32d,sig:9gPYW4vDtxKpiB5khFlGWS8WsCsvKk/UcK6JW3tpFRbP8YjSEtDYAtPYBew70bi3CEkoaWcf5rTmHPeaoy0gAw==,Work order raised
LGR-5347,create,work_order,WO-039,2026-08-02T07:00:00Z,USER-MGR-01,sha256:41a16da214cff2a9890dbecbf13fcadfb7d38c58c671d67d589b84d2f815f32d,sha256:ac770a236f42af7a0f93421c5dd9b8528085735838b35c7a973b60f1d05fc8fd,sig:mNUcMa6NOcSiMUkk84JewHZQUk91B4rvlUIT3KXgzjm43aaNN9JEo7WJgoGXhm5gojL3di+QTQTQ1NlNuV7HDg==,Work order raised
LGR-5348,create,evidence,EVID-0143,2026-08-02T09:41:00Z,USER-CTR-01,sha256:ac770a236f42af7a0f93421c5dd9b8528085735838b35c7a973b60f1d05fc8fd,sha256:af004ace098f45172fda2c299e25945e2bdde2ff3e643e3e68e532935c28ace0,sig:JgbS2L2Nnn4KiEyUpVKuv3cHvePwQ/m4M1KIrx5sZbiNFUB89woavLQMFYvRox5XuARwRoNaGRKrwBIa4de+BQ==,Evidence uploaded
LGR-5349,create,incident,INC-302,2026-08-02T14:30:00Z,USER-PUB-01,sha256:af004ace098f45172fda2c299e25945e2bdde2ff3e643e3e68e532935c28ace0,sha256:c1861d72dc725c0e19516dcdfdfa2f085a8a4fd5fc4ab79d721c5491dcf95f53,sig:kKGoH2gkD0ZC6EQuLiEkyJ6mHmz16xPb+CJm15w3GPBuqlpPd8MlZTGvk+/cePyBsxFjZHRgD8UvPK9Eu1s4Ag==,Incident logged
LGR-5350,update,work_order,WO-009,2026-08-02T16:00:00Z,USER-CTR-01,sha256:c1861d72dc725c0e19516dcdfdfa2f085a8a4fd5fc4ab79d721c5491dcf95f53,sha256:27d624a574c7cbb493982720d28d6b60313db6169cd28a2ed907f706f2206b3e,sig:S8F86SzXO31bXY0IQH+O/YjMCY2tEXLt6H1vHy4LxnhAUJx9oKFd1yBKXNmTY81T212tMU7jK2LaBUx1xt17Dw==,Progress update
LGR-5351,update,incident,INC-302,2026-08-02T22:30:00Z,USER-MGR-01,sha256:27d624a574c7cbb493982720d28d6b60313db6169cd28a2ed907f706f2206b3e,sha256:b1b601a5461906406a6d1e15d363f5981adbd5e5eee44e69fa2368fe094d900e,sig:bnV7EwtYKZE7IxDuCWSLloJba2CQVyNGVcqDOr/aeKNT3JGZaj5nTz7OhxSdmTGKXYn2YLkEND0yxDZq+sexDA==,Status update
LGR-5352,create,inspection,INSP-1049,2026-08-03T05:15:00Z,USER-INS-01,sha256:b1b601a5461906406a6d1e15d363f5981adbd5e5eee44e69fa2368fe094d900e,sha256:5f57ede5934e8ca6e63521a737186d425f3496d3d4b2efea53bdad5b16e7d86d,sig:6S+vgV1Hj4QTJP5bP/BrMpWfnBv/ww7KCL/Xqvjvt3764tUgzvM9HTmaP5qhx8Ky4oOUkF4psD7k+iDkw4ckBw==,Inspection captured
LGR-5353,create,evidence,EVID-0049,2026-08-03T05:23:00Z,USER-INS-01,sha256:5f57ede5934e8ca6e63521a737186d425f3496d3d4b2efea53bdad5b16e7d86d,sha256:8918f77425c4b91e3e7fff4614b6d704df9736621ee0dee1c6548bfd6cd9a91f,sig:6Abc8Vslx+Uz7pwZVZP8SytePoG+ittH3wChgYESQiXaxfwhIlTFqqf37JI2tapbS3ySeCxbd7hjdnCTa6fGBw==,Evidence uploaded
LGR-5354,create,inspection,INSP-1059,2026-08-03T06:45:00Z,USER-CTR-01,sha256:8918f77425c4b91e3e7fff4614b6d704df9736621ee0dee1c6548bfd6cd9a91f,sha256:d73418732590004d6c6bf59107337fd07ac4f26f49cddd4c9d2a5dd5aa8ea61d,sig:ci7YaBXAJizClreoZcmt7tLewBNOctaXR2ah/I766Lbn8en0k7FwmOEdmv3TCZNijTMMhsUpZs+RlT8ioNyvCw==,Inspection captured
LGR-5355,create,evidence,EVID-0059,2026-08-03T06:48:00Z,USER-CTR-01,sha256:d73418732590004d6c6bf59107337fd07ac4f26f49cddd4c9d2a5dd5aa8ea61d,sha256:997a47022b1e7364c7105521548435624390dbd8afe64df72cf232c2039f8d2d,sig:0IPBcMyYrt95uO+M7i7APTwcPNlBvnnMh3EQkjgWM+nktZSLPzQedJfjCMTm3DlqrnCqO41+EHVShiZgNSOlAg==,Evidence uploaded
LGR-5356,create,work_order,WO-048,2026-08-03T07:00:00Z,USER-MGR-01,sha256:997a47022b1e7364c7105521548435624390dbd8afe64df72cf232c2039f8d2d,sha256:a66ac68c9b4fbeb21acd6e70c5563202c5f5e4d192d5fe412d97b793a606ba99,sig:sx+EDKOHSlyKBlE+MUZ/LAhQs3eZAsQWOCqKZTvKND/4gljuyqZB16BBuR2VrvLQtckLlQ4CCPU+zcJ70Y4XAg==,Work order raised
LGR-5357,create,work_order,WO-067,2026-08-03T07:00:00Z,USER-ADMIN-01,sha256:a66ac68c9b4fbeb21acd6e70c5563202c5f5e4d192d5fe412d97b793a606ba99,sha256:676f451ab9720ca2d9ad37dfba5d11e6f6e589cfcfb16b24c4f3b479e16b9ba5,sig:ZsVgcxjyXcal3FogwcbV1w9bwrKWksEcLy8mCh0bVgVT7AygTWYXhpYwSh6c9DIXTPmtgitlYtvRb+D6nPW7Cw==,Work order raised
LGR-5358,create,work_order,WO-023,2026-08-04T07:00:00Z,USER-MGR-01,sha256:676f451ab9720ca2d9ad37dfba5d11e6f6e589cfcfb16b24c4f3b479e16b9ba5,sha256:f510cec12fa99445123687041a475291c281a604d950d2bf38afa92792556f0d,sig:3AgfjX9ujLotHbdFp8+NmJqxKU21aosqCdSQEurlEK8KiugVVryqrx5rQXUd2RjP+4S/mhlsVRmOItXnhePtBw==,Work order raised
LGR-5359,create,work_order,WO-069,2026-08-04T07:00:00Z,USER-MGR-01,sha256:f510cec12fa99445123687041a475291c281a604d950d2bf38afa92792556f0d,sha256:27498f04d9691ec1a4b7be783dd70e1e8eea1a0d21e722154c6a29c0be1f1f24,sig:WVEf21e1/kSLsG0ZR8CiUzrC7a1F6luIXZXhplmo9mujOnPLCh05rMcFmfwtaGzMPsnFbv7kyMSrVcKYRsCyAQ==,Work order raised
